match_id,match_date,home,away,home_poss,away_poss,home_manager,home_gender,home_date,home_city,home_style,home_tactics,away_manager,away_gender,away_date,away_city,away_style,away_tactics,venue,attendance,city,referee,ar1,ar2,fourth,var,league,gender,season,referee_cert,ar1_cert,ar2_cert,fourth_cert,var_cert
223371c0,2023-12-20 21:30,Eibar,Sporting Gijón,61.0,39.0,Joseba Etxeberria,Male,09/05/1977,"Elgoibar, España",Ofensivo,4-3-3,Miguel Ángel Ramírez,Male,07/10/1984,"Las Palmas de Gran Canaria, España",Ofensivo,4-3-3,Estadio Municipal de Ipurúa,4054.0,"Eibar, España",Rafael Sánchez,José Hernández,Javier Garrido Concha,Imanol Irurtzun Artola,Oliver De La Fuente,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification
225bdf8e,2023-10-01 18:30,Zaragoza,CD Mirandés,60.0,40.0,Fran Escribá,Male,09/03/1965,"Valencia, España",Defensivo,4-4-2,Alessio Lisci,Male,11/24/1974,"Livorno, Italia",Táctico,4-2-3-1,Estadio de la Romareda,26127.0,"Zaragoza, España",Iosu Galech,Marcos Barroso Galán,Álvaro González Narváez,David Cambronero,Adrián Cordero,Segunda División,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,AFC Master Referee Certification
226ba200,2023-11-10 20:30,Leganés,Levante,41.0,59.0,Borja Jiménez,Male,04/19/1979,"Santo Domingo de la Calzada, España",Ofensivo,4-3-3,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Estadio Municipal de Butarque,8416.0,"Leganés, España",Luis Milla,Roberto Tejero,Iván Ríos,Pablo Morales,Jon González,Segunda División,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
226d6980,2023-01-14 14:00,Cartagena,Huesca,68.0,32.0,Luis Carrión,Male,07/26/1978,"Barcelona, España",Pragmático,4-4-2,Cuco Ziganda,Male,10/01/1966,"Larraintzar, España",Defensivo,4-4-2,Estadio Municipal Cartagonova,6427.0,"Cartagena, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,David López Jiménez,Víctor Areces,Segunda División,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
22adf5a4,2023-04-09 18:30,Almería,Valencia,40.0,60.0,Rubí,Male,08/05/1970,"Vilasar de Mar, España",Táctico,4-2-3-1,Rubén Baraja,Male,07/11/1975,"Valladolid, España",Táctico,4-2-3-1,Power Horse Stadium,14309.0,"Almería, España",José Sánchez,Raúl Cabañero,Juan López,David López Jiménez,Ignacio Iglesias,La Liga,Male,2022-2023,,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation
22b320f3,2022-02-04 21:00,Getafe,Levante,41.0,59.0,Quique Flores,Male,02/23/1965,"Madrid, España",Pragmático,4-2-3-1,Alessio Lisci,Male,11/24/1974,"Livorno, Italia",Táctico,4-2-3-1,Coliseum Alfonso Pérez,8475.0,"Getafe, España",Alejandro Muñíz,Marcos Cerdán Aguilar,Ignacio Alonso,Pablo Morales,Guillermo Cuadra,La Liga,Male,2021-2022,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,,CONMEBOL Advanced Referee Accreditation
22c7d265,2023-04-15 12:00,Athletic Club,Alavés,51.0,49.0,Iraia Iturregi,Female,07/24/1976,"Bilbao, España",Táctico,4-3-3,Iñigo Juaristi,Male,11/25/1980,"Bilbao, España",Defensivo,4-4-2,Instalaciones de Lezama Campo 2,,"Lezama, España",María Dolores Martínez Madrona,Damien McCrory,Lorena Hernández,Josef de Souza,,Liga F,Female,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
22d80391,2023-10-28 14:00,Almería,Las Palmas,41.0,59.0,Gaizka Garitano,Male,07/09/1975,"Bergara, España",Defensivo,4-2-3-1,García Pimienta,Male,08/01/1974,"Barcelona, España",Desarrollo Juvenil,4-3-3,Power Horse Stadium,12132.0,"Almería, España",Francisco Hernández,Iván Masso Granado,Abraham Pérez,Armando Ramo Andrés,Valentín Pizarro,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
22e4db63,2024-02-03 16:15,Granada,Las Palmas,23.0,77.0,Alexander Medina,Male,02/08/1979,"Montevideo, Uruguay",Ofensivo,4-3-3,García Pimienta,Male,08/01/1974,"Barcelona, España",Desarrollo Juvenil,4-3-3,Estadio Nuevo Los Cármenes,17941.0,"Granada, España",Mateo Busquets,Gonzalo García,Asier Pérez de Mendiola,José García,Valentín Pizarro,La Liga,Male,2023-2024,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
2323dfd4,2023-01-07 12:00,Alavés,Valencia,47.0,53.0,Iñigo Juaristi,Male,11/25/1980,"Bilbao, España",Defensivo,4-4-2,Andrea Esteban,Female,03/20/1989,"Bilbao, España",Ofensivo,4-3-3,Ciudad Deportiva José Luis Compañón,,"Logroño, España",Alex Bruno,Matilde Esteves-García Biajakue,Daniel Arreola,Edgar Malakyan,,Liga F,Female,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
2325006c,2023-04-22 18:30,Valladolid,Girona,38.0,62.0,Paulo Pezzolano,Male,11/26/1982,"Montevideo, Uruguay",Ofensivo,4-2-3-1,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Estadio Municipal José Zorrilla,21033.0,"Valladolid, España",Mario Melero,Diego Barbero,José Martínez,Miguel González,Ignacio Iglesias,La Liga,Male,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification
2328243e,2024-01-13 13:00,Las Palmas,Villarreal,54.0,46.0,García Pimienta,Male,08/01/1974,"Barcelona, España",Desarrollo Juvenil,4-3-3,Marcelino,Male,08/14/1965,"Villaviciosa, España",Ofensivo,4-4-2,Estadio de Gran Canaria,24485.0,"Las Palmas de Gran Canaria, España",Javier Villanueva,Jorge Bueno,Antonio Cerezo,Francisco Expósito,Carlos del Cerro,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,,FIFA Elite Referee Certification
2358f8c4,2022-01-18 20:00,Betis,Alavés,60.0,40.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Mendilibar,Male,01/14/1961,"Zaldibar, España",Defensivo,4-4-2,Estadio Benito Villamarín,38753.0,"Sevilla, España",José Sánchez,Joan Méndez,Gonzalo García,Alfonso Vicente Moral,David Medié,La Liga,Male,2021-2022,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
23b746a5,2023-10-03 19:00,Alcorcón,Albacete,58.0,42.0,Fran Fernández,Male,03/03/1981,"Salamanca, España",Defensivo,4-4-2,Rubén Albés,Male,08/07/1985,"Girona, España",Táctico,4-3-3,Estadio Santo Domingo,3395.0,"Alcorcón, España",Miguel González,Judit Romano,Daniel Novoa,Alejandro Ojaos,Rubén Ávalos,Segunda División,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,,CONMEBOL Advanced Referee Accreditation
23d1d09c,2022-10-24 21:00,Oviedo,Málaga,38.0,62.0,Álvaro Cervera,Male,11/20/1965,"Madrid, España",Defensivo,4-2-3-1,Pepe Mel,Male,02/28/1963,"Madrid, España",Defensivo,4-4-2,Estadio Carlos Tartiere,10464.0,"Oviedo, España",Dámaso Arcediano,Marcos Cerdán Aguilar,Adrián Díaz,Daniel Pastoriza,Iñaki Bikandi,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,AFC Master Referee Certification
23d327b5,2022-11-09 21:30,Mallorca,Atlético Madrid,37.0,63.0,Javier Aguirre,Male,12/01/1958,"Mexico City, México",Pragmático,4-4-2,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Iberostar Estadi,14475.0,"Palma, España",Mario Melero,José Martínez,Joan Méndez,Carlos  Calderiña,José González,La Liga,Male,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
23eddc5a,2021-08-15 20:00,Barcelona,Real Sociedad,62.0,38.0,Ronald Koeman,Male,03/21/1963,"Zaandam, Países Bajos",Táctico,4-2-3-1,Imanol Alguacil,Male,04/22/1971,"Orio, España",Ofensivo,4-3-3,Camp Nou,20384.0,"Barcelona, España",Alejandro Hernández,José Naranjo,Diego Sánchez,Alonso De Ena Wolf,José González,La Liga,Male,2021-2022,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,AFC Master Referee Certification,,UEFA Pro Referee License
23f374cc,2021-12-05 19:30,Las Palmas,Sporting Gijón,57.0,43.0,Pepe Mel,Male,02/28/1963,"Madrid, España",Defensivo,4-4-2,David Gallego,Male,06/17/1971,"Vilobí d'Onyar, España",Táctico,4-3-3,Estadio de Gran Canaria,11539.0,"Las Palmas de Gran Canaria, España",Dámaso Arcediano,Moisés Mateo,Aitor Moleón,Germán Cid Camacho,David Pérez,Segunda División,Male,2021-2022,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,,FIFA Elite Referee Certification
23fb1e35,2023-12-19 21:30,Atlético Madrid,Getafe,42.0,58.0,Diego Simeone,Male,04/28/1970,"Buenos Aires, Argentina",Defensivo,4-4-2,Pepe Bordalás,Male,06/04/1964,"Alicante, España",Defensivo,4-4-2,Estadio Cívitas Metropolitano,46401.0,"Madrid, España",José Luis Munuera,Iñigo Prieto,Antonio Martínez,Manuel Camacho,Jorge Figueroa,La Liga,Male,2023-2024,AFC Master Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
24072af5,2023-03-12 16:15,Sporting Gijón,CD Mirandés,67.0,33.0,Miguel Ángel Ramírez,Male,07/10/1984,"Las Palmas de Gran Canaria, España",Ofensivo,4-3-3,Joseba Etxeberria,Male,09/05/1977,"Elgoibar, España",Ofensivo,4-3-3,Estadio Municipal El Molinón,16472.0,"Gijón, España",José Guzmán,Ángel Valverde,Ángel Munuera Montero,Abraham Domínguez,Eduardo Prieto,Segunda División,Male,2022-2023,,FIFA Elite Referee Certification,FIFA Elite Referee Certification,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation
2429a0b9,2024-02-05 20:30,Zaragoza,Sporting Gijón,42.0,58.0,Julio Velázquez,Male,02/05/1972,"Badajoz, España",Táctico,4-2-3-1,Miguel Ángel Ramírez,Male,07/10/1984,"Las Palmas de Gran Canaria, España",Ofensivo,4-3-3,Estadio de la Romareda,21147.0,"Zaragoza, España",Saúl Ais,Marcos Saenén,Rubén Campo Hernández,Daniel Pastoriza,Oliver De La Fuente,Segunda División,Male,2023-2024,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,UEFA Pro Referee License,CONMEBOL Advanced Referee Accreditation
2441aba5,2023-11-19 16:15,Eldense,CD Mirandés,53.0,47.0,Fernando Estévez,Male,02/22/1963,"Jaén, España",Pragmático,4-4-2,Alessio Lisci,Male,11/24/1974,"Livorno, Italia",Táctico,4-2-3-1,Estadio Municipal Nuevo Pepico Amat,4532.0,"Elda, España",Manuel Orellana,Cino-Angel Ramos,Roberto Tejero,José Antonio Sánchez,Gorka Sagues,Segunda División,Male,2023-2024,,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License,UEFA Pro Referee License
24453748,2023-09-15 21:00,Rayo Vallecano,Alavés,51.0,49.0,Francisco,Male,10/06/1979,"Salamanca, España",Táctico,4-4-2,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Estadio del Rayo Vallecano,12116.0,"Madrid, España",Víctor García,Joan Méndez,Julián Villaseñor,Pol Gòdia Solé,Santiago Jaime,La Liga,Male,2023-2024,UEFA Pro Referee License,UEFA Pro Referee License,,FIFA Elite Referee Certification,FIFA Elite Referee Certification
2459c550,2023-10-07 14:00,Cádiz,Girona,27.0,73.0,Sergio,Male,03/10/1975,"Oviedo, España",Pragmático,4-2-3-1,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Estadio Nuevo Mirandilla,16438.0,"Jerez de la Frontera, España",Juan Martínez,Miguel Martínez,Aitor Villate,Holgueras Castellanos,Eduardo Prieto,La Liga,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification
249029a4,2023-05-02 19:30,Almería,Elche,46.0,54.0,Rubí,Male,08/05/1970,"Vilasar de Mar, España",Táctico,4-2-3-1,Sebastián Becaccece,Male,01/01/1981,"Rosario, Argentina",Táctico,4-3-3,Power Horse Stadium,13352.0,"Almería, España",Alejandro Hernández,José Naranjo,Diego Sánchez,Carlos  Calderiña,Santiago Jaime,La Liga,Male,2022-2023,UEFA Pro Referee License,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
251be8a7,2021-11-13 18:15,CD Mirandés,Huesca,53.0,47.0,Lolo Escobar,Male,04/06/1964,"Barcelona, España",Pragmático,4-4-2,Xisco,Male,05/06/1976,"Petra, España",Ofensivo,4-3-3,Estadio Municipal de Anduva,2700.0,"Miranda de Ebro, España",Juan Pulido,Francisco Arencibia,Josep Bordoy,Daniel Palencia,Daniel Ocón,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,
2523d7c3,2023-04-07 21:00,Villarreal B,Málaga,54.0,46.0,Miguel Álvarez,Male,11/15/1964,"Castro Urdiales, España",Desarrollo Juvenil,4-3-3,Sergio Pellicer,Male,05/15/1973,"Torrent, España",Táctico,4-4-2,Estadio de la Cerámica,5233.0,"Villarreal, España",Rubén Ávalos,Brian Valencia,Josep Antoni Vigo Gatius,Juan Campos,Raúl González,Segunda División,Male,2022-2023,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification,AFC Master Referee Certification
2532526d,2023-01-28 21:00,Getafe,Betis,39.0,61.0,Quique Flores,Male,02/23/1965,"Madrid, España",Pragmático,4-2-3-1,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Coliseum Alfonso Pérez,11851.0,"Getafe, España",Guillermo Cuadra,Miguel Martínez,Julián Villaseñor,Gerard Brull,David Medié,La Liga,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,UEFA Pro Referee License,FIFA Elite Referee Certification
253621ab,2023-09-30 18:30,Girona,Real Madrid,52.0,48.0,Michel,Male,03/23/1963,"Madrid, España",Ofensivo,4-3-3,Carlo Ancelotti,Male,06/10/1959,"Reggiolo, Italia",Táctico,4-4-2,Estadi Municipal de Montilivi,14184.0,"Girona, España",Juan Pulido,José Escuela,Ignacio Alonso,Álvaro López,Santiago Jaime,La Liga,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,UEFA Pro Referee License
25482fa0,2023-11-12 14:00,Burgos,Alcorcón,50.0,50.0,Bolo,Male,10/28/1970,"Oviedo, España",Pragmático,4-2-3-1,Fran Fernández,Male,03/03/1981,"Salamanca, España",Defensivo,4-4-2,Estadio Municipal de El Plantío,8753.0,"Burgos, España",Dámaso Arcediano,Marcos Cerdán Aguilar,Adrián Díaz,Juan Gordillo,Gorka Sagues,Segunda División,Male,2023-2024,AFC Master Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
254a4cc2,2023-02-25 16:15,Alavés,Cartagena,53.0,47.0,Luis García,Male,02/10/1973,"Zaragoza, España",Táctico,4-4-2,Luis Carrión,Male,07/26/1978,"Barcelona, España",Pragmático,4-4-2,Estadio de Mendizorroza,12703.0,"Vitoria-Gasteiz, España",Víctor García Verdura,Unai García,Sergi López,Sergio Usón,David Pérez,Segunda División,Male,2022-2023,CONMEBOL Advanced Referee Accreditation,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,
2566becc,2021-11-20 16:15,Sevilla,Alavés,68.0,32.0,Lopetegui,Male,08/28/1966,"Asteasu, España",Táctico,4-3-3,Javier Calleja,Male,05/12/1978,"Madrid, España",Ofensivo,4-3-3,Estadio Ramón Sánchez Pizjuán,25208.0,"Sevilla, España",Alejandro Muñíz,Marcos Cerdán Aguilar,Ignacio Alonso,Alberto Gómez Lameiro,José González,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,AFC Master Referee Certification
25a42680,2022-12-04 12:00,Sporting Huelva,Alavés,53.0,47.0,Antonio Toledo,Male,08/27/1984,"Valencia, España",Defensivo,4-2-3-1,Iñigo Juaristi,Male,11/25/1980,"Bilbao, España",Defensivo,4-4-2,Campo Federativo de la Orden,,"Algeciras, España",Vilson,Matilde Esteves-García Biajakue,Mariona Peralta Geis,Agenor Detofol,,Liga F,Female,2022-2023,UEFA Pro Referee License,UEFA Pro Referee License,FIFA Elite Referee Certification,,FIFA Elite Referee Certification
25af4fd3,2023-12-19 19:00,Rayo Vallecano,Valencia,59.0,41.0,Francisco,Male,10/06/1979,"Salamanca, España",Táctico,4-4-2,Rubén Baraja,Male,07/11/1975,"Valladolid, España",Táctico,4-2-3-1,Estadio del Rayo Vallecano,12290.0,"Madrid, España",Alberola Rojas,Alfredo Rodríguez,Teodoro Sobrino,Alexandre Alemán,Eduardo Prieto,La Liga,Male,2023-2024,UEFA Pro Referee License,AFC Master Referee Certification,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
25b750f0,2024-01-07 18:00,Real Madrid,Madrid CFF,55.0,45.0,Alberto Toril,Male,03/27/1973,"La Algaba, España",Desarrollo Juvenil,4-3-3,Victor Martín,Male,05/09/1981,"Salamanca, España",Táctico,4-4-2,Estadio Alfredo Di Stéfano,,"Madrid, España",Bruno Gallo,,,Selina Álvarez Blanco,,Liga F,Female,2023-2024,FIFA Elite Referee Certification,AFC Master Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License
25de8214,2023-11-26 21:00,Espanyol,Alcorcón,65.0,35.0,Ramis,Male,07/09/1970,"Maó, España",Defensivo,4-4-2,Fran Fernández,Male,03/03/1981,"Salamanca, España",Defensivo,4-4-2,Stage Front Stadium,16547.0,"Cornellá de Llobregat, España",Rafael Sánchez,José Hernández,Carlos Grande Rabadán,Juan Campos,José Guzmán,Segunda División,Male,2023-2024,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,UEFA Pro Referee License,UEFA Pro Referee License
25e197b8,2021-08-15 17:00,Sporting Gijón,Burgos,62.0,38.0,David Gallego,Male,06/17/1971,"Vilobí d'Onyar, España",Táctico,4-3-3,Julián Calero,Male,01/16/1971,"Madrid, España",Defensivo,4-2-3-1,Estadio Municipal El Molinón,10170.0,"Gijón, España",Gorka Sagues,Manuel López,Asier Pérez de Mendiola,Manuel Pérez,Jon González,Segunda División,Male,2021-2022,FIFA Elite Referee Certification,UEFA Pro Referee License,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification
260fb527,2021-08-20 21:00,Betis,Cádiz,73.0,27.0,Manuel Pellegrini,Male,09/16/1953,"Santiago, Chile",Táctico,4-2-3-1,Álvaro Cervera,Male,11/20/1965,"Madrid, España",Defensivo,4-2-3-1,Estadio Benito Villamarín,23745.0,"Sevilla, España",Valentín Pizarro,José Garrido,Iván Masso Granado,Alexandre Alemán,Ignacio Iglesias,La Liga,Male,2021-2022,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation
2618d749,2023-12-04 21:00,Celta Vigo,Cádiz,68.0,32.0,Rafael Benítez,Male,04/16/1960,"Madrid, España",Defensivo,4-2-3-1,Sergio,Male,03/10/1975,"Oviedo, España",Pragmático,4-2-3-1,Estadio de Balaídos,17302.0,"Vigo, España",Jesús Gil,Ángel Nevado,Javier Martínez,José Pardeiro,Carlos del Cerro,La Liga,Male,2023-2024,CONMEBOL Advanced Referee Accreditation,FIFA Elite Referee Certification,CONMEBOL Advanced Referee Accreditation,,FIFA Elite Referee Certification
